order_id,city,pickup_lat,pickup_lon,drop_lat,drop_lon
ORD005938,Kolkata,22.813701,88.428919,22.790344,88.410746
ORD005939,Hyderabad,17.376477,78.490739,17.371494,78.50501
ORD005940,Ahmedabad,22.894302,72.48608,22.895183,72.465022
ORD005941,Delhi,28.509926,77.178978,28.544355,77.191595
ORD005942,Mumbai,19.044524,72.864556,19.008967,72.89754
ORD005943,Bangalore,12.946715,77.615528,12.94369,77.624113
ORD005944,Kolkata,22.553632,88.33367,22.541756,88.360292
ORD005945,Hyderabad,17.429085,78.323197,17.452799,78.356644
ORD005946,Ahmedabad,23.229043,72.61946,23.014989,72.445697
ORD005947,Delhi,28.708058,77.094177,28.60975,77.212929
ORD005948,Mumbai,19.275574,72.837627,18.905443,72.849871
ORD005949,Bangalore,12.841308,77.677043,12.780792,77.562222
ORD005950,Kolkata,22.534439,88.327355,22.686244,88.066132
ORD005951,Hyderabad,17.470173,78.391702,17.530098,78.387121
ORD005952,Ahmedabad,22.88606,72.487187,22.886459,72.481394
ORD005953,Delhi,28.53147,77.201208,28.511682,77.163408
ORD005954,Mumbai,19.242468,72.967955,19.132158,72.869528
ORD005955,Bangalore,13.088297,77.59379,13.089458,77.58733
ORD005956,Kolkata,22.656355,88.031483,22.548061,88.35065
ORD005957,Hyderabad,17.361858,78.492338,17.227201,78.452642
ORD005958,Ahmedabad,23.094021,72.529606,23.108973,72.534128
ORD005959,Delhi,28.611205,77.215322,28.67,77.461607
ORD005960,Mumbai,19.21973,72.965327,18.906808,72.845595
ORD005961,Bangalore,12.961841,77.600465,12.815438,77.547014
ORD005962,Kolkata,22.802112,88.415519,22.797897,88.397341
ORD005963,Hyderabad,17.486232,78.382738,17.632298,78.46603
ORD005964,Ahmedabad,22.910855,72.488797,22.895303,72.484266
ORD005965,Delhi,28.613601,77.220213,28.507947,77.205795
ORD005966,Mumbai,19.287086,72.856956,19.274011,72.859288
ORD005967,Bangalore,12.863614,77.663483,13.199783,77.717785
ORD005968,Kolkata,22.491946,88.188135,22.462617,88.216339
ORD005969,Hyderabad,17.489604,78.376746,17.482474,78.403887
ORD005970,Ahmedabad,23.085502,72.600176,23.048475,72.634908
ORD005971,Delhi,28.459813,77.018738,28.833852,77.074793
ORD005972,Mumbai,18.93088,72.823024,19.209323,72.95184
ORD005973,Bangalore,12.845018,77.671964,12.837464,77.664514
ORD005974,Kolkata,22.494709,88.354831,22.507475,88.360714
ORD005975,Hyderabad,17.400851,78.506558,17.395136,78.486607
ORD005976,Ahmedabad,23.040824,72.565281,23.131656,72.556462
ORD005977,Delhi,28.623716,77.215593,28.840682,77.079351
ORD005978,Mumbai,19.227423,72.971484,19.255575,72.967726
ORD005979,Bangalore,13.090655,77.5888,13.088508,77.600365
ORD005980,Kolkata,22.470389,88.179629,22.469813,88.20843
ORD005981,Hyderabad,17.361316,78.493664,17.444486,78.347723
ORD005982,Ahmedabad,23.024573,72.576117,23.012788,72.550941
ORD005983,Delhi,28.854401,77.066151,28.826177,77.06746
ORD005984,Mumbai,19.232645,72.971629,19.236201,72.977617
ORD005985,Bangalore,12.849553,77.651098,12.808173,77.555042
ORD005986,Kolkata,22.580423,88.342584,22.564452,88.369081
ORD005987,Hyderabad,17.544211,78.404357,17.54379,78.40926
ORD005988,Ahmedabad,22.99591,72.462073,23.203573,72.662338
ORD005989,Delhi,28.716139,77.103839,28.839619,77.097658
ORD005990,Mumbai,19.033596,72.883272,19.03959,72.892818
ORD005991,Bangalore,13.078777,77.561767,13.192132,77.698916
ORD005992,Kolkata,22.562991,88.355573,22.579759,88.346192
ORD005993,Hyderabad,17.527017,78.408131,17.550787,78.377141
ORD005994,Ahmedabad,23.00227,72.455197,23.030238,72.594023
ORD005995,Delhi,28.475439,77.027044,28.454784,77.028726
ORD005996,Mumbai,18.92314,72.855645,19.065307,72.884698
ORD005997,Bangalore,13.0718,77.594315,13.104004,77.582955
ORD005998,Kolkata,22.577031,88.357426,22.477885,88.389402
ORD005999,Hyderabad,17.552738,78.409547,17.518211,78.384265
ORD006000,Ahmedabad,23.064239,72.623883,23.209423,72.657039
ORD006001,Delhi,28.663165,77.460473,28.439535,77.027174
ORD006002,Mumbai,19.095976,72.875062,19.089014,72.865212
ORD006003,Bangalore,13.207679,77.692563,13.181668,77.708105
ORD006004,Kolkata,22.488145,88.371927,22.792706,88.411278
ORD006005,Hyderabad,17.491838,78.398557,17.622658,78.456563
ORD006006,Ahmedabad,22.991239,72.463981,23.20724,72.611441
ORD006007,Delhi,28.837346,77.065422,28.831627,77.069549
ORD006008,Mumbai,19.299095,72.865266,19.266454,72.841404
ORD006009,Bangalore,13.093445,77.592268,13.098914,77.577066
ORD006010,Kolkata,22.7804,88.413358,22.819447,88.417874
ORD006011,Hyderabad,17.538651,78.3868,17.374709,78.498284
ORD006012,Ahmedabad,23.199206,72.633986,23.015438,72.549972
ORD006013,Delhi,28.532521,77.163385,28.629063,77.194054
ORD006014,Mumbai,19.027013,72.8803,19.029457,72.916713
ORD006015,Bangalore,12.823938,77.655216,12.951104,77.577367
ORD006016,Kolkata,22.532993,88.360348,22.522613,88.351534
ORD006017,Hyderabad,17.444192,78.331754,17.444832,78.35473
ORD006018,Ahmedabad,22.89244,72.495785,22.889722,72.473473
ORD006019,Delhi,28.664565,77.457402,28.720332,77.090649
ORD006020,Mumbai,19.198402,72.960112,19.265091,72.841401
ORD006021,Bangalore,13.089368,77.600226,13.085071,77.611335
ORD006022,Kolkata,22.556323,88.321104,22.527559,88.335665
ORD006023,Hyderabad,17.375992,78.502656,17.488985,78.382182
ORD006024,Ahmedabad,23.00145,72.462138,22.883056,72.479547
ORD006025,Delhi,28.471559,77.017141,28.71599,77.10688
ORD006026,Mumbai,18.924592,72.825972,19.105937,72.879923
ORD006027,Bangalore,12.842767,77.637123,12.848401,77.679397
ORD006028,Kolkata,22.797454,88.412024,22.790852,88.39134
ORD006029,Hyderabad,17.394217,78.476362,17.36447,78.498869
ORD006030,Ahmedabad,22.882114,72.491203,23.009927,72.552764
ORD006031,Delhi,28.688114,77.103757,28.699405,77.121155
ORD006032,Mumbai,18.932799,72.82522,19.240103,72.962815
ORD006033,Bangalore,13.068315,77.587987,13.087132,77.585231
ORD006034,Kolkata,22.682711,88.056938,22.57182,88.348729
ORD006035,Hyderabad,17.258141,78.435749,17.450401,78.339912
ORD006036,Ahmedabad,23.131475,72.545091,23.12145,72.562902
ORD006037,Delhi,28.64567,77.461723,28.840383,77.083878
ORD006038,Mumbai,19.222241,72.959571,18.904595,72.83622
ORD006039,Bangalore,13.172531,77.71117,13.197899,77.700893
ORD006040,Kolkata,22.575091,88.377178,22.554223,88.334436
ORD006041,Hyderabad,17.529039,78.413331,17.533265,78.400245
ORD006042,Ahmedabad,23.00519,72.458351,22.976125,72.465082
ORD006043,Delhi,28.439445,77.018468,28.471367,77.001649
ORD006044,Mumbai,19.265533,72.834256,19.27846,72.863471
ORD006045,Bangalore,12.947441,77.613587,12.925698,77.631487
ORD006046,Kolkata,22.807972,88.383622,22.804571,88.395966
ORD006047,Hyderabad,17.430598,78.325055,17.548892,78.379186
ORD006048,Ahmedabad,23.021609,72.596755,22.916241,72.487054
ORD006049,Delhi,28.862922,77.074558,28.8175,77.078566
ORD006050,Mumbai,19.091612,72.895372,19.056409,72.869414
ORD006051,Bangalore,12.785582,77.559587,13.200899,77.719066
ORD006052,Kolkata,22.541321,88.322972,22.537897,88.317188
ORD006053,Hyderabad,17.223423,78.425006,17.218816,78.435357
ORD006054,Ahmedabad,22.998942,72.557783,22.992274,72.464254
ORD006055,Delhi,28.696368,77.093106,28.686724,77.121092
ORD006056,Mumbai,19.113574,72.884288,19.244558,72.975729
ORD006057,Bangalore,12.95322,77.613561,12.80856,77.574257
ORD006058,Kolkata,22.685524,88.03346,22.47916,88.216483
ORD006059,Hyderabad,17.445632,78.338313,17.453641,78.344985
ORD006060,Ahmedabad,22.998331,72.45142,22.984484,72.443633
ORD006061,Delhi,28.674049,77.454539,28.646037,77.458585
ORD006062,Mumbai,19.21139,72.966794,19.206157,72.982606
ORD006063,Bangalore,12.952784,77.642779,13.08796,77.611518
ORD006064,Kolkata,22.537742,88.319197,22.541919,88.364693
ORD006065,Hyderabad,17.247705,78.426413,17.376694,78.47173
ORD006066,Ahmedabad,23.02791,72.588526,23.020907,72.598576
ORD006067,Delhi,28.516851,77.200293,28.515707,77.183817
ORD006068,Mumbai,19.119153,72.879247,19.062336,72.890409
ORD006069,Bangalore,13.105721,77.593583,12.959826,77.610995
ORD006070,Kolkata,22.479156,88.212182,22.791412,88.395185
ORD006071,Hyderabad,17.485574,78.387866,17.452453,78.337327
ORD006072,Ahmedabad,23.021497,72.560185,22.992864,72.459869
ORD006073,Delhi,28.442363,77.020751,28.841411,77.061046
ORD006074,Mumbai,19.055962,72.877847,19.08575,72.887352
ORD006075,Bangalore,12.9625,77.5921,12.81396,77.579232
ORD006076,Kolkata,22.796166,88.402087,22.81478,88.424481
ORD006077,Hyderabad,17.48157,78.373741,17.481908,78.400402
ORD006078,Ahmedabad,23.089392,72.620764,23.219937,72.61607
ORD006079,Delhi,28.598827,77.19591,28.596796,77.216453
ORD006080,Mumbai,18.942682,72.840523,19.060651,72.879532
ORD006081,Bangalore,12.942395,77.641635,12.932733,77.600276
ORD006082,Kolkata,22.539636,88.351976,22.567338,88.337587
ORD006083,Hyderabad,17.408081,78.486424,17.385827,78.508867
ORD006084,Ahmedabad,23.030421,72.580061,23.084055,72.631562
ORD006085,Delhi,28.841484,77.081008,28.863822,77.076934
ORD006086,Mumbai,19.071963,72.881668,19.064043,72.860726
ORD006087,Bangalore,13.075794,77.572902,13.066467,77.569596
ORD006088,Kolkata,22.473472,88.208894,22.475653,88.185168
ORD006089,Hyderabad,17.504232,78.39823,17.432222,78.332058
ORD006090,Ahmedabad,23.02304,72.582483,23.063702,72.623719
ORD006091,Delhi,28.711877,77.099891,28.853273,77.067533
ORD006092,Mumbai,19.238191,72.970989,18.923565,72.808618
ORD006093,Bangalore,12.978719,77.582807,12.964189,77.590384
ORD006094,Kolkata,22.559727,88.323039,22.554783,88.364361
ORD006095,Hyderabad,17.548666,78.385875,17.541342,78.379435
ORD006096,Ahmedabad,23.019132,72.444944,23.046468,72.622054
ORD006097,Delhi,28.682806,77.11969,28.664448,77.465015
ORD006098,Mumbai,19.225528,72.95691,19.106267,72.867968
ORD006099,Bangalore,12.938362,77.632473,12.936073,77.61252
ORD006100,Kolkata,22.545446,88.350869,22.536437,88.344414
ORD006101,Hyderabad,17.36843,78.498099,17.448,78.362373
ORD006102,Ahmedabad,23.123358,72.534881,23.215498,72.621592
ORD006103,Delhi,28.475762,77.033596,28.690345,77.441343
ORD006104,Mumbai,19.09851,72.86926,19.072445,72.869502
ORD006105,Bangalore,13.192874,77.7127,12.963683,77.583076
ORD006106,Kolkata,22.508544,88.386838,22.493486,88.3555
ORD006107,Hyderabad,17.380831,78.513572,17.396715,78.485712
ORD006108,Ahmedabad,23.002263,72.454094,22.991667,72.450455
ORD006109,Delhi,28.618072,77.193734,28.608764,77.210148
ORD006110,Mumbai,19.095923,72.854124,18.924039,72.862801
ORD006111,Bangalore,12.969645,77.614322,12.976589,77.584063
ORD006112,Kolkata,22.570624,88.34001,22.567802,88.368152
ORD006113,Hyderabad,17.439476,78.366927,17.481516,78.398786
ORD006114,Ahmedabad,23.007769,72.591975,23.121345,72.545314
ORD006115,Delhi,28.516712,77.175388,28.527893,77.198451
ORD006116,Mumbai,19.300709,72.85417,19.200259,72.97855
ORD006117,Bangalore,12.939985,77.62472,12.91397,77.613573
ORD006118,Kolkata,22.676745,88.051724,22.680644,88.041558
ORD006119,Hyderabad,17.377827,78.480004,17.432469,78.338424
ORD006120,Ahmedabad,23.003151,72.581953,22.894615,72.489324
ORD006121,Delhi,28.51557,77.195551,28.655871,77.458703
ORD006122,Mumbai,18.909104,72.823788,18.94456,72.820149
ORD006123,Bangalore,12.948543,77.604572,12.931494,77.644595
ORD006124,Kolkata,22.459869,88.221224,22.483588,88.183604
ORD006125,Hyderabad,17.506384,78.393275,17.622522,78.455118
ORD006126,Ahmedabad,23.089665,72.56201,23.106832,72.541735
ORD006127,Delhi,28.654096,77.44661,28.645436,77.45147
ORD006128,Mumbai,19.260753,72.834423,19.06786,72.902664
ORD006129,Bangalore,12.977992,77.579593,12.79718,77.550513
ORD006130,Kolkata,22.505,88.375463,22.504156,88.366715
ORD006131,Hyderabad,17.240439,78.444494,17.444714,78.348019
ORD006132,Ahmedabad,23.221238,72.627369,23.088939,72.620801
ORD006133,Delhi,28.696477,77.076801,28.460167,77.051488
ORD006134,Mumbai,19.21117,72.99251,19.23747,72.980708
ORD006135,Bangalore,12.832967,77.657287,12.978311,77.584439
ORD006136,Kolkata,22.679823,88.059558,22.670637,88.037373
ORD006137,Hyderabad,17.403022,78.482567,17.374875,78.484099
ORD006138,Ahmedabad,23.00989,72.569978,23.071279,72.610521
ORD006139,Delhi,28.671281,77.445201,28.66653,77.425797
ORD006140,Mumbai,19.058608,72.857395,19.084025,72.854345
ORD006141,Bangalore,12.963643,77.606813,12.809711,77.538783
ORD006142,Kolkata,22.688768,88.025548,22.662192,88.048213
ORD006143,Hyderabad,17.550903,78.384591,17.492525,78.387237
ORD006144,Ahmedabad,23.019362,72.559788,23.039331,72.578006
ORD006145,Delhi,28.836567,77.055794,28.475082,77.043235
ORD006146,Mumbai,19.110484,72.88757,19.12364,72.889498
ORD006147,Bangalore,13.205638,77.691277,13.191097,77.687541
ORD006148,Kolkata,22.559879,88.354638,22.65889,88.022221
ORD006149,Hyderabad,17.5037,78.389315,17.472675,78.376005
ORD006150,Ahmedabad,23.021623,72.582913,23.028624,72.55291
ORD006151,Delhi,28.663667,77.45726,28.863816,77.063055
ORD006152,Mumbai,19.288162,72.854032,19.087031,72.896239
ORD006153,Bangalore,12.921999,77.627158,12.793603,77.547705
ORD006154,Kolkata,22.803897,88.390978,22.463812,88.181495
ORD006155,Hyderabad,17.378396,78.479508,17.474645,78.395683
ORD006156,Ahmedabad,23.069295,72.607946,23.072191,72.626661
ORD006157,Delhi,28.533708,77.165015,28.632911,77.192023
ORD006158,Mumbai,18.916443,72.828465,18.931005,72.820722
ORD006159,Bangalore,12.807712,77.566684,12.805853,77.547232
ORD006160,Kolkata,22.522312,88.336861,22.528668,88.346111
ORD006161,Hyderabad,17.395967,78.465127,17.365669,78.485446
ORD006162,Ahmedabad,23.004999,72.471087,22.99202,72.460888
ORD006163,Delhi,28.618213,77.205363,28.531183,77.185669
ORD006164,Mumbai,19.278692,72.869072,19.252061,72.849079
ORD006165,Bangalore,12.825223,77.65951,12.775015,77.571215
ORD006166,Kolkata,22.558325,88.364554,22.802364,88.41813
ORD006167,Hyderabad,17.383908,78.491287,17.386685,78.498546
ORD006168,Ahmedabad,23.049328,72.615492,23.013332,72.438263
ORD006169,Delhi,28.834291,77.049175,28.8434,77.078668
ORD006170,Mumbai,19.083677,72.877742,19.082211,72.883908
ORD006171,Bangalore,12.789836,77.567322,12.836411,77.67089
ORD006172,Kolkata,22.68902,88.055495,22.79164,88.404248
ORD006173,Hyderabad,17.255038,78.442731,17.483679,78.38375
ORD006174,Ahmedabad,22.909227,72.478225,23.21511,72.664441
ORD006175,Delhi,28.680469,77.461167,28.709909,77.105269
ORD006176,Mumbai,19.201297,72.992776,19.204184,72.985319
ORD006177,Bangalore,12.931769,77.618745,12.939018,77.620189
ORD006178,Kolkata,22.551844,88.327055,22.531289,88.353796
ORD006179,Hyderabad,17.490143,78.383795,17.476587,78.371469
ORD006180,Ahmedabad,23.21006,72.619624,23.204241,72.625686
ORD006181,Delhi,28.627416,77.204122,28.620139,77.204526
ORD006182,Mumbai,19.304729,72.852326,19.224315,72.977504
ORD006183,Bangalore,13.20729,77.687971,13.202055,77.682484
ORD006184,Kolkata,22.806747,88.39689,22.81714,88.39841
ORD006185,Hyderabad,17.25117,78.43684,17.253605,78.430479
ORD006186,Ahmedabad,22.997176,72.448182,23.008387,72.43586
ORD006187,Delhi,28.702038,77.090443,28.473881,77.018709
ORD006188,Mumbai,18.898466,72.837455,19.054072,72.906123
ORD006189,Bangalore,12.960043,77.61573,12.995257,77.600086
ORD006190,Kolkata,22.807961,88.420417,22.803658,88.432186
ORD006191,Hyderabad,17.584355,78.465897,17.619147,78.500165
ORD006192,Ahmedabad,23.009184,72.588486,23.010215,72.552819
ORD006193,Delhi,28.452105,77.027045,28.436628,77.032752
ORD006194,Mumbai,18.916718,72.810366,19.193305,72.982773
ORD006195,Bangalore,12.802103,77.579368,13.095978,77.585458
ORD006196,Kolkata,22.488787,88.39892,22.486442,88.376521
ORD006197,Hyderabad,17.53604,78.381227,17.550167,78.387185
ORD006198,Ahmedabad,22.91856,72.45479,22.921632,72.488762
ORD006199,Delhi,28.457065,77.020689,28.724833,77.120878
ORD006200,Mumbai,19.07081,72.896054,19.030829,72.88142
ORD006201,Bangalore,12.922156,77.610308,12.852406,77.648465
ORD006202,Kolkata,22.493909,88.36223,22.493099,88.383203
ORD006203,Hyderabad,17.482594,78.39633,17.518965,78.375514
ORD006204,Ahmedabad,23.091916,72.52787,23.111963,72.560105
ORD006205,Delhi,28.715734,77.096478,28.847778,77.054464
ORD006206,Mumbai,18.938121,72.857035,19.128138,72.893439
ORD006207,Bangalore,13.204652,77.722848,13.214715,77.684529
ORD006208,Kolkata,22.536538,88.340735,22.536268,88.362959
ORD006209,Hyderabad,17.225706,78.419335,17.22059,78.442506
ORD006210,Ahmedabad,23.001513,72.450646,22.988348,72.448812
ORD006211,Delhi,28.525872,77.208454,28.455722,77.005779
ORD006212,Mumbai,19.092045,72.883238,19.284708,72.876188
ORD006213,Bangalore,12.823433,77.645155,13.188519,77.719144
ORD006214,Kolkata,22.502967,88.370908,22.499438,88.359807
ORD006215,Hyderabad,17.430942,78.35482,17.543485,78.375943
ORD006216,Ahmedabad,23.210414,72.635286,23.218952,72.641121
ORD006217,Delhi,28.463617,77.054884,28.44976,77.045103
ORD006218,Mumbai,19.218206,72.955584,19.221238,73.002635
ORD006219,Bangalore,13.090158,77.578043,13.205849,77.731572
ORD006220,Kolkata,22.471912,88.215834,22.463122,88.175613
ORD006221,Hyderabad,17.517248,78.410477,17.494352,78.398641
ORD006222,Ahmedabad,23.079163,72.630922,23.058977,72.616686
ORD006223,Delhi,28.708849,77.094844,28.634471,77.218878
ORD006224,Mumbai,19.291422,72.870169,19.22431,73.003313
ORD006225,Bangalore,12.918637,77.627166,12.932276,77.615195
ORD006226,Kolkata,22.660135,88.049073,22.475804,88.216183
ORD006227,Hyderabad,17.559922,78.387566,17.548244,78.375899
ORD006228,Ahmedabad,23.038075,72.548338,23.085653,72.555066
ORD006229,Delhi,28.620747,77.202594,28.518183,77.18267
ORD006230,Mumbai,19.296861,72.860007,19.276359,72.859313
ORD006231,Bangalore,12.926646,77.624392,12.936878,77.629008
ORD006232,Kolkata,22.58702,88.372627,22.567644,88.392183
ORD006233,Hyderabad,17.43997,78.35709,17.458423,78.350134
ORD006234,Ahmedabad,23.001172,72.47302,22.97398,72.471249
ORD006235,Delhi,28.52582,77.155001,28.543568,77.171202
ORD006236,Mumbai,19.104877,72.884509,19.116149,72.858629
ORD006237,Bangalore,12.926933,77.619964,12.828974,77.673296
ORD006238,Kolkata,22.488403,88.35678,22.475168,88.191577
ORD006239,Hyderabad,17.366987,78.506221,17.520786,78.390459
ORD006240,Ahmedabad,23.209774,72.60851,22.916204,72.463878
ORD006241,Delhi,28.468481,77.038846,28.596533,77.200767
ORD006242,Mumbai,19.087119,72.878067,19.096742,72.873322
ORD006243,Bangalore,12.799151,77.569041,12.820715,77.657298
ORD006244,Kolkata,22.545125,88.350614,22.551132,88.366186
ORD006245,Hyderabad,17.581489,78.475837,17.466542,78.403802
ORD006246,Ahmedabad,23.082875,72.622584,23.07913,72.608844
ORD006247,Delhi,28.524218,77.180107,28.433774,77.026097
ORD006248,Mumbai,19.274201,72.826758,19.291221,72.862818
ORD006249,Bangalore,12.945538,77.625368,12.985321,77.589849
ORD006250,Kolkata,22.561691,88.344741,22.518313,88.347515
ORD006251,Hyderabad,17.593271,78.482575,17.604537,78.485522
ORD006252,Ahmedabad,23.201135,72.637524,23.054624,72.6159
ORD006253,Delhi,28.454586,77.046822,28.527791,77.196765
ORD006254,Mumbai,18.936996,72.846106,19.210326,72.97453
ORD006255,Bangalore,12.816231,77.656688,12.848297,77.640756
ORD006256,Kolkata,22.819439,88.396522,22.798459,88.380763
ORD006257,Hyderabad,17.242682,78.438296,17.250673,78.431304
ORD006258,Ahmedabad,23.204123,72.632674,23.20553,72.61039
ORD006259,Delhi,28.534991,77.207666,28.535651,77.162031
ORD006260,Mumbai,19.016331,72.907085,18.908842,72.822596
ORD006261,Bangalore,12.951317,77.594906,12.967175,77.590672
ORD006262,Kolkata,22.690854,88.031008,22.539993,88.352161
ORD006263,Hyderabad,17.589312,78.478514,17.402394,78.471777
ORD006264,Ahmedabad,23.09814,72.568244,23.102553,72.558286
ORD006265,Delhi,28.828985,77.086055,28.83986,77.101468
ORD006266,Mumbai,19.233883,72.989238,19.122527,72.872285
ORD006267,Bangalore,12.818088,77.560099,12.77831,77.574715
ORD006268,Kolkata,22.50277,88.394898,22.681449,88.033795
ORD006269,Hyderabad,17.416724,78.354336,17.446551,78.334703
ORD006270,Ahmedabad,23.063993,72.622605,23.001692,72.469775
ORD006271,Delhi,28.472377,77.012187,28.517409,77.177528
ORD006272,Mumbai,19.047906,72.910646,19.059016,72.887329
ORD006273,Bangalore,13.213459,77.708062,13.198037,77.700741
ORD006274,Kolkata,22.692251,88.038585,22.653338,88.044251
ORD006275,Hyderabad,17.241551,78.401964,17.548628,78.402209
ORD006276,Ahmedabad,22.910269,72.480273,23.078838,72.612636
ORD006277,Delhi,28.611778,77.203083,28.678292,77.46733
ORD006278,Mumbai,19.037478,72.886798,19.071337,72.865862
ORD006279,Bangalore,13.211964,77.719606,12.985289,77.572207
ORD006280,Kolkata,22.53592,88.343719,22.537743,88.335531
ORD006281,Hyderabad,17.392915,78.483148,17.370148,78.493371
ORD006282,Ahmedabad,23.205778,72.633208,23.01529,72.587415
ORD006283,Delhi,28.668319,77.445811,28.847788,77.092834
ORD006284,Mumbai,19.11768,72.85166,19.093889,72.876423
ORD006285,Bangalore,12.951723,77.630714,12.793434,77.557136
ORD006286,Kolkata,22.543104,88.316529,22.551438,88.34208
ORD006287,Hyderabad,17.47127,78.393095,17.512484,78.428087
ORD006288,Ahmedabad,23.099872,72.536061,23.218655,72.650265
ORD006289,Delhi,28.676162,77.440793,28.664046,77.432256
ORD006290,Mumbai,19.238663,72.985187,19.226064,72.975422
ORD006291,Bangalore,12.797704,77.588802,12.802494,77.575834
ORD006292,Kolkata,22.469664,88.189628,22.45163,88.20917
ORD006293,Hyderabad,17.441665,78.369126,17.501989,78.375655
ORD006294,Ahmedabad,22.900778,72.474738,22.915093,72.495018
ORD006295,Delhi,28.53345,77.15808,28.519092,77.20648
ORD006296,Mumbai,19.27601,72.865618,19.285651,72.856981
ORD006297,Bangalore,12.835014,77.668481,12.83837,77.648157
ORD006298,Kolkata,22.800002,88.381154,22.780455,88.419839
ORD006299,Hyderabad,17.447132,78.361782,17.484344,78.370591
ORD006300,Ahmedabad,22.922043,72.480412,22.904051,72.4631
ORD006301,Delhi,28.648162,77.436746,28.517331,77.177332
ORD006302,Mumbai,19.101809,72.869385,19.118047,72.865674
ORD006303,Bangalore,12.924848,77.627662,12.924824,77.632342
ORD006304,Kolkata,22.673075,88.029735,22.689941,88.033201
ORD006305,Hyderabad,17.418508,78.364983,17.444811,78.347177
ORD006306,Ahmedabad,22.902947,72.489289,22.918498,72.456436
ORD006307,Delhi,28.525431,77.165141,28.528649,77.15942
ORD006308,Mumbai,19.270066,72.861764,19.09973,72.876018
ORD006309,Bangalore,12.856664,77.648018,12.934505,77.597004
ORD006310,Kolkata,22.506733,88.378049,22.818748,88.401559
ORD006311,Hyderabad,17.409095,78.490609,17.625215,78.488197
ORD006312,Ahmedabad,23.029525,72.545762,23.03519,72.596479
ORD006313,Delhi,28.515417,77.172585,28.610388,77.217569
ORD006314,Mumbai,19.061029,72.871112,19.093722,72.897515
ORD006315,Bangalore,13.107555,77.581433,12.981591,77.58567
ORD006316,Kolkata,22.686363,88.035201,22.489486,88.366571
ORD006317,Hyderabad,17.45526,78.364706,17.527501,78.391475
ORD006318,Ahmedabad,23.209111,72.647422,23.21718,72.650733
ORD006319,Delhi,28.535387,77.192252,28.529781,77.18855
ORD006320,Mumbai,19.074225,72.884741,19.221547,72.982425
ORD006321,Bangalore,12.855304,77.649345,12.835416,77.669702
ORD006322,Kolkata,22.693403,88.048874,22.708674,88.059258
ORD006323,Hyderabad,17.62635,78.473758,17.576976,78.464306
ORD006324,Ahmedabad,23.135687,72.537038,23.042035,72.629771
ORD006325,Delhi,28.659606,77.441927,28.665076,77.483411
ORD006326,Mumbai,18.930392,72.823004,18.912162,72.839468
ORD006327,Bangalore,12.799377,77.553772,12.794086,77.570963
ORD006328,Kolkata,22.816743,88.395353,22.80539,88.413104
ORD006329,Hyderabad,17.404331,78.497519,17.627761,78.473822
ORD006330,Ahmedabad,23.125296,72.544183,23.117792,72.533773
ORD006331,Delhi,28.692702,77.11426,28.5378,77.185571
ORD006332,Mumbai,18.912181,72.850912,19.193815,72.984758
ORD006333,Bangalore,12.968151,77.570352,13.088797,77.606601
ORD006334,Kolkata,22.48974,88.374031,22.814688,88.424025
ORD006335,Hyderabad,17.226355,78.452736,17.237711,78.437006
ORD006336,Ahmedabad,23.222447,72.64057,23.110464,72.555408
ORD006337,Delhi,28.709767,77.105444,28.703274,77.107705
ORD006338,Mumbai,18.905242,72.828268,18.928882,72.850001
ORD006339,Bangalore,12.963324,77.596035,12.967647,77.588238
ORD006340,Kolkata,22.47374,88.388299,22.509296,88.388246
ORD006341,Hyderabad,17.407079,78.471862,17.444988,78.356192
ORD006342,Ahmedabad,23.00179,72.471525,23.002008,72.440762
ORD006343,Delhi,28.519672,77.185683,28.857719,77.08307
ORD006344,Mumbai,19.120146,72.889283,19.119246,72.843024
ORD006345,Bangalore,12.968709,77.587213,13.093234,77.569591
ORD006346,Kolkata,22.681222,88.052781,22.679972,88.039122
ORD006347,Hyderabad,17.544584,78.393931,17.604796,78.461402
ORD006348,Ahmedabad,23.046559,72.615611,23.048121,72.596476
ORD006349,Delhi,28.845555,77.064309,28.820863,77.079698
ORD006350,Mumbai,19.060912,72.867048,19.280049,72.858883
ORD006351,Bangalore,12.787369,77.556327,12.815939,77.666781
ORD006352,Kolkata,22.557594,88.355327,22.793702,88.379426
ORD006353,Hyderabad,17.51241,78.380372,17.43217,78.326604
ORD006354,Ahmedabad,23.109611,72.525068,23.121576,72.540556
ORD006355,Delhi,28.537946,77.190578,28.823608,77.080951
ORD006356,Mumbai,19.275859,72.845863,19.094539,72.87829
ORD006357,Bangalore,13.104103,77.589219,13.091899,77.570408
ORD006358,Kolkata,22.561172,88.34366,22.513885,88.350051
ORD006359,Hyderabad,17.233741,78.42321,17.560354,78.383848
ORD006360,Ahmedabad,23.017705,72.593057,23.00824,72.438237
ORD006361,Delhi,28.686226,77.092469,28.610545,77.198213
ORD006362,Mumbai,19.076681,72.887136,18.929226,72.840025
ORD006363,Bangalore,13.217119,77.720887,12.848984,77.656684
ORD006364,Kolkata,22.686862,88.036876,22.672965,88.025502
ORD006365,Hyderabad,17.485251,78.410951,17.480232,78.420457
ORD006366,Ahmedabad,23.018857,72.59255,23.031138,72.591238
ORD006367,Delhi,28.444695,77.024626,28.451941,77.006569
ORD006368,Mumbai,19.293034,72.833065,19.260859,72.862872
ORD006369,Bangalore,12.925502,77.647568,12.7768,77.556265
